# YEAR  MONTH   DAY HOUR    MINUTE  MLON    MLAT MLT
2003.00 11.00 20.00 12.00 44.00 173.50 67.50 19.93
2003.00 11.00 20.00 12.00 45.00 173.50 67.50 19.95
2003.00 11.00 20.00 13.00 13.00 173.50 67.50 20.39
2003.00 11.00 20.00 13.00 31.00 173.50 67.50 20.68
2003.00 11.00 20.00 13.00 34.00 173.50 67.50 20.73
2003.00 11.00 20.00 14.00 51.00 173.50 67.50 21.95
2003.00 11.00 20.00 15.00 14.00 173.50 67.50 22.32
2003.00 11.00 20.00 16.00 29.00 173.50 67.50 23.51
2003.00 11.00 20.00 16.00 42.00 173.50 67.50 23.72
2003.00 11.00 20.00 16.00 43.00 173.50 67.50 23.73
2003.00 11.00 20.00 16.00 45.00 173.50 67.50 23.77
2003.00 11.00 20.00 17.00 12.00 173.50 67.50 0.19
2003.00 11.00 20.00 18.00 31.00 173.50 67.50 1.45
2003.00 11.00 20.00 18.00 36.00 173.50 67.50 1.53
2003.00 11.00 20.00 18.00 44.00 173.50 67.50 1.66
2003.00 11.00 20.00 19.00 13.00 173.50 67.50 2.12
2003.00 11.00 20.00 19.00 16.00 173.50 67.50 2.17
2003.00 11.00 20.00 19.00 19.00 173.50 67.50 2.21
2003.00 11.00 20.00 20.00 1.00 173.50 67.50 2.88
2003.00 11.00 20.00 11.00 59.00 176.00 67.50 19.38
2003.00 11.00 20.00 12.00 33.00 176.00 67.50 19.92
2003.00 11.00 20.00 12.00 37.00 176.00 67.50 19.99
2003.00 11.00 20.00 12.00 38.00 176.00 67.50 20.00
2003.00 11.00 20.00 12.00 44.00 176.00 67.50 20.10
2003.00 11.00 20.00 12.00 45.00 176.00 67.50 20.11
2003.00 11.00 20.00 13.00 11.00 176.00 67.50 20.53
2003.00 11.00 20.00 13.00 13.00 176.00 67.50 20.56
2003.00 11.00 20.00 13.00 31.00 176.00 67.50 20.85
2003.00 11.00 20.00 13.00 34.00 176.00 67.50 20.89
2003.00 11.00 20.00 13.00 35.00 176.00 67.50 20.91
2003.00 11.00 20.00 14.00 51.00 176.00 67.50 22.12
2003.00 11.00 20.00 14.00 57.00 176.00 67.50 22.21
2003.00 11.00 20.00 15.00 14.00 176.00 67.50 22.48
2003.00 11.00 20.00 16.00 24.00 176.00 67.50 23.60
2003.00 11.00 20.00 16.00 26.00 176.00 67.50 23.63
2003.00 11.00 20.00 16.00 43.00 176.00 67.50 23.90
2003.00 11.00 20.00 16.00 45.00 176.00 67.50 23.93
2003.00 11.00 20.00 17.00 12.00 176.00 67.50 0.36
2003.00 11.00 20.00 18.00 31.00 176.00 67.50 1.62
2003.00 11.00 20.00 18.00 36.00 176.00 67.50 1.70
2003.00 11.00 20.00 18.00 37.00 176.00 67.50 1.71
2003.00 11.00 20.00 18.00 44.00 176.00 67.50 1.82
2003.00 11.00 20.00 19.00 13.00 176.00 67.50 2.28
2003.00 11.00 20.00 19.00 16.00 176.00 67.50 2.33
2003.00 11.00 20.00 11.00 59.00 178.50 67.50 19.54
2003.00 11.00 20.00 12.00 24.00 178.50 67.50 19.94
2003.00 11.00 20.00 12.00 33.00 178.50 67.50 20.09
2003.00 11.00 20.00 12.00 37.00 178.50 67.50 20.15
2003.00 11.00 20.00 12.00 38.00 178.50 67.50 20.17
2003.00 11.00 20.00 12.00 40.00 178.50 67.50 20.20
2003.00 11.00 20.00 12.00 44.00 178.50 67.50 20.26
2003.00 11.00 20.00 13.00 11.00 178.50 67.50 20.69
2003.00 11.00 20.00 13.00 13.00 178.50 67.50 20.73
2003.00 11.00 20.00 13.00 31.00 178.50 67.50 21.01
2003.00 11.00 20.00 13.00 34.00 178.50 67.50 21.06
2003.00 11.00 20.00 13.00 35.00 178.50 67.50 21.08
2003.00 11.00 20.00 14.00 51.00 178.50 67.50 22.29
2003.00 11.00 20.00 14.00 54.00 178.50 67.50 22.33
2003.00 11.00 20.00 14.00 57.00 178.50 67.50 22.38
2003.00 11.00 20.00 15.00 10.00 178.50 67.50 22.59
2003.00 11.00 20.00 15.00 14.00 178.50 67.50 22.65
2003.00 11.00 20.00 15.00 53.00 178.50 67.50 23.27
2003.00 11.00 20.00 15.00 59.00 178.50 67.50 23.37
2003.00 11.00 20.00 16.00 2.00 178.50 67.50 23.41
2003.00 11.00 20.00 16.00 24.00 178.50 67.50 23.76
2003.00 11.00 20.00 16.00 26.00 178.50 67.50 23.80
2003.00 11.00 20.00 16.00 28.00 178.50 67.50 23.83
2003.00 11.00 20.00 16.00 43.00 178.50 67.50 0.07
2003.00 11.00 20.00 16.00 46.00 178.50 67.50 0.11
2003.00 11.00 20.00 16.00 47.00 178.50 67.50 0.13
2003.00 11.00 20.00 18.00 31.00 178.50 67.50 1.78
2003.00 11.00 20.00 18.00 36.00 178.50 67.50 1.86
2003.00 11.00 20.00 18.00 44.00 178.50 67.50 1.99
2003.00 11.00 20.00 19.00 34.00 178.50 67.50 2.79
2003.00 11.00 20.00 11.00 43.00 181.00 67.50 19.45
2003.00 11.00 20.00 11.00 48.00 181.00 67.50 19.53
2003.00 11.00 20.00 11.00 59.00 181.00 67.50 19.71
2003.00 11.00 20.00 12.00 24.00 181.00 67.50 20.11
2003.00 11.00 20.00 12.00 37.00 181.00 67.50 20.32
2003.00 11.00 20.00 12.00 38.00 181.00 67.50 20.33
2003.00 11.00 20.00 12.00 44.00 181.00 67.50 20.43
2003.00 11.00 20.00 12.00 57.00 181.00 67.50 20.64
2003.00 11.00 20.00 13.00 11.00 181.00 67.50 20.86
2003.00 11.00 20.00 13.00 13.00 181.00 67.50 20.89
2003.00 11.00 20.00 13.00 34.00 181.00 67.50 21.23
2003.00 11.00 20.00 13.00 53.00 181.00 67.50 21.53
2003.00 11.00 20.00 14.00 51.00 181.00 67.50 22.45
2003.00 11.00 20.00 14.00 54.00 181.00 67.50 22.50
2003.00 11.00 20.00 14.00 57.00 181.00 67.50 22.55
2003.00 11.00 20.00 15.00 10.00 181.00 67.50 22.75
2003.00 11.00 20.00 15.00 14.00 181.00 67.50 22.82
2003.00 11.00 20.00 15.00 29.00 181.00 67.50 23.06
2003.00 11.00 20.00 15.00 53.00 181.00 67.50 23.44
2003.00 11.00 20.00 16.00 24.00 181.00 67.50 23.93
2003.00 11.00 20.00 16.00 26.00 181.00 67.50 23.96
2003.00 11.00 20.00 16.00 28.00 181.00 67.50 23.99
2003.00 11.00 20.00 16.00 43.00 181.00 67.50 0.23
2003.00 11.00 20.00 16.00 46.00 181.00 67.50 0.28
2003.00 11.00 20.00 16.00 47.00 181.00 67.50 0.30
2003.00 11.00 20.00 18.00 31.00 181.00 67.50 1.95
2003.00 11.00 20.00 18.00 36.00 181.00 67.50 2.03
2003.00 11.00 20.00 18.00 44.00 181.00 67.50 2.16
2003.00 11.00 20.00 19.00 34.00 181.00 67.50 2.95
2003.00 11.00 20.00 11.00 43.00 183.50 67.50 19.62
2003.00 11.00 20.00 11.00 48.00 183.50 67.50 19.70
2003.00 11.00 20.00 11.00 59.00 183.50 67.50 19.88
2003.00 11.00 20.00 12.00 8.00 183.50 67.50 20.02
2003.00 11.00 20.00 12.00 24.00 183.50 67.50 20.28
2003.00 11.00 20.00 12.00 37.00 183.50 67.50 20.49
2003.00 11.00 20.00 12.00 57.00 183.50 67.50 20.80
2003.00 11.00 20.00 13.00 2.00 183.50 67.50 20.88
2003.00 11.00 20.00 13.00 10.00 183.50 67.50 21.01
2003.00 11.00 20.00 13.00 11.00 183.50 67.50 21.03
2003.00 11.00 20.00 13.00 13.00 183.50 67.50 21.06
2003.00 11.00 20.00 13.00 53.00 183.50 67.50 21.70
2003.00 11.00 20.00 14.00 51.00 183.50 67.50 22.62
2003.00 11.00 20.00 14.00 54.00 183.50 67.50 22.67
2003.00 11.00 20.00 14.00 57.00 183.50 67.50 22.71
2003.00 11.00 20.00 15.00 10.00 183.50 67.50 22.92
2003.00 11.00 20.00 15.00 14.00 183.50 67.50 22.98
2003.00 11.00 20.00 15.00 29.00 183.50 67.50 23.22
2003.00 11.00 20.00 16.00 1.00 183.50 67.50 23.73
2003.00 11.00 20.00 16.00 3.00 183.50 67.50 23.76
2003.00 11.00 20.00 16.00 24.00 183.50 67.50 0.10
2003.00 11.00 20.00 16.00 26.00 183.50 67.50 0.13
2003.00 11.00 20.00 16.00 28.00 183.50 67.50 0.16
2003.00 11.00 20.00 16.00 43.00 183.50 67.50 0.40
2003.00 11.00 20.00 16.00 46.00 183.50 67.50 0.45
2003.00 11.00 20.00 16.00 47.00 183.50 67.50 0.46
2003.00 11.00 20.00 18.00 31.00 183.50 67.50 2.12
2003.00 11.00 20.00 18.00 36.00 183.50 67.50 2.20
2003.00 11.00 20.00 18.00 44.00 183.50 67.50 2.32
2003.00 11.00 20.00 19.00 34.00 183.50 67.50 3.12
2003.00 11.00 20.00 19.00 45.00 183.50 67.50 3.29
2003.00 11.00 20.00 11.00 43.00 186.00 67.50 19.79
2003.00 11.00 20.00 11.00 45.00 186.00 67.50 19.82
2003.00 11.00 20.00 11.00 48.00 186.00 67.50 19.87
2003.00 11.00 20.00 11.00 57.00 186.00 67.50 20.01
2003.00 11.00 20.00 12.00 4.00 186.00 67.50 20.12
2003.00 11.00 20.00 12.00 8.00 186.00 67.50 20.19
2003.00 11.00 20.00 12.00 24.00 186.00 67.50 20.44
2003.00 11.00 20.00 12.00 37.00 186.00 67.50 20.65
2003.00 11.00 20.00 12.00 51.00 186.00 67.50 20.88
2003.00 11.00 20.00 13.00 2.00 186.00 67.50 21.05
2003.00 11.00 20.00 13.00 10.00 186.00 67.50 21.18
2003.00 11.00 20.00 13.00 11.00 186.00 67.50 21.19
2003.00 11.00 20.00 13.00 53.00 186.00 67.50 21.86
2003.00 11.00 20.00 14.00 51.00 186.00 67.50 22.79
2003.00 11.00 20.00 14.00 54.00 186.00 67.50 22.83
2003.00 11.00 20.00 14.00 57.00 186.00 67.50 22.88
2003.00 11.00 20.00 15.00 10.00 186.00 67.50 23.09
2003.00 11.00 20.00 15.00 14.00 186.00 67.50 23.15
2003.00 11.00 20.00 15.00 26.00 186.00 67.50 23.34
2003.00 11.00 20.00 15.00 29.00 186.00 67.50 23.39
2003.00 11.00 20.00 16.00 1.00 186.00 67.50 23.90
2003.00 11.00 20.00 16.00 26.00 186.00 67.50 0.30
2003.00 11.00 20.00 16.00 28.00 186.00 67.50 0.33
2003.00 11.00 20.00 16.00 37.00 186.00 67.50 0.47
2003.00 11.00 20.00 16.00 43.00 186.00 67.50 0.57
2003.00 11.00 20.00 16.00 46.00 186.00 67.50 0.61
2003.00 11.00 20.00 16.00 47.00 186.00 67.50 0.63
2003.00 11.00 20.00 18.00 36.00 186.00 67.50 2.36
2003.00 11.00 20.00 18.00 44.00 186.00 67.50 2.49
2003.00 11.00 20.00 19.00 48.00 186.00 67.50 3.51
2003.00 11.00 20.00 11.00 45.00 188.50 67.50 19.99
2003.00 11.00 20.00 11.00 48.00 188.50 67.50 20.03
2003.00 11.00 20.00 11.00 53.00 188.50 67.50 20.11
2003.00 11.00 20.00 11.00 57.00 188.50 67.50 20.18
2003.00 11.00 20.00 11.00 58.00 188.50 67.50 20.19
2003.00 11.00 20.00 12.00 4.00 188.50 67.50 20.29
2003.00 11.00 20.00 12.00 12.00 188.50 67.50 20.42
2003.00 11.00 20.00 12.00 24.00 188.50 67.50 20.61
2003.00 11.00 20.00 12.00 37.00 188.50 67.50 20.82
2003.00 11.00 20.00 12.00 51.00 188.50 67.50 21.04
2003.00 11.00 20.00 13.00 10.00 188.50 67.50 21.35
2003.00 11.00 20.00 13.00 11.00 188.50 67.50 21.36
2003.00 11.00 20.00 13.00 23.00 188.50 67.50 21.55
2003.00 11.00 20.00 13.00 53.00 188.50 67.50 22.03
2003.00 11.00 20.00 14.00 54.00 188.50 67.50 23.00
2003.00 11.00 20.00 14.00 57.00 188.50 67.50 23.05
2003.00 11.00 20.00 15.00 10.00 188.50 67.50 23.25
2003.00 11.00 20.00 15.00 16.00 188.50 67.50 23.35
2003.00 11.00 20.00 15.00 26.00 188.50 67.50 23.51
2003.00 11.00 20.00 15.00 29.00 188.50 67.50 23.56
2003.00 11.00 20.00 15.00 49.00 188.50 67.50 23.87
2003.00 11.00 20.00 16.00 1.00 188.50 67.50 0.07
2003.00 11.00 20.00 16.00 26.00 188.50 67.50 0.46
2003.00 11.00 20.00 16.00 28.00 188.50 67.50 0.49
2003.00 11.00 20.00 16.00 37.00 188.50 67.50 0.64
2003.00 11.00 20.00 16.00 46.00 188.50 67.50 0.78
2003.00 11.00 20.00 18.00 44.00 188.50 67.50 2.66
2003.00 11.00 20.00 11.00 45.00 191.00 67.50 20.15
2003.00 11.00 20.00 11.00 57.00 191.00 67.50 20.34
2003.00 11.00 20.00 11.00 58.00 191.00 67.50 20.36
2003.00 11.00 20.00 12.00 4.00 191.00 67.50 20.46
2003.00 11.00 20.00 12.00 12.00 191.00 67.50 20.59
2003.00 11.00 20.00 12.00 51.00 191.00 67.50 21.21
2003.00 11.00 20.00 13.00 6.00 191.00 67.50 21.45
2003.00 11.00 20.00 13.00 10.00 191.00 67.50 21.51
2003.00 11.00 20.00 13.00 11.00 191.00 67.50 21.53
2003.00 11.00 20.00 13.00 49.00 191.00 67.50 22.13
2003.00 11.00 20.00 13.00 50.00 191.00 67.50 22.15
2003.00 11.00 20.00 13.00 53.00 191.00 67.50 22.20
2003.00 11.00 20.00 15.00 10.00 191.00 67.50 23.42
2003.00 11.00 20.00 15.00 16.00 191.00 67.50 23.52
2003.00 11.00 20.00 15.00 26.00 191.00 67.50 23.68
2003.00 11.00 20.00 15.00 29.00 191.00 67.50 23.72
2003.00 11.00 20.00 15.00 38.00 191.00 67.50 23.87
2003.00 11.00 20.00 15.00 49.00 191.00 67.50 0.04
2003.00 11.00 20.00 16.00 1.00 191.00 67.50 0.23
2003.00 11.00 20.00 16.00 26.00 191.00 67.50 0.63
2003.00 11.00 20.00 16.00 37.00 191.00 67.50 0.80
2003.00 11.00 20.00 16.00 46.00 191.00 67.50 0.95
2003.00 11.00 20.00 17.00 25.00 191.00 67.50 1.57
2003.00 11.00 20.00 19.00 9.00 191.00 67.50 3.22
2003.00 11.00 20.00 11.00 45.00 193.50 67.50 20.32
2003.00 11.00 20.00 11.00 57.00 193.50 67.50 20.51
2003.00 11.00 20.00 11.00 58.00 193.50 67.50 20.53
2003.00 11.00 20.00 12.00 4.00 193.50 67.50 20.62
2003.00 11.00 20.00 12.00 7.00 193.50 67.50 20.67
2003.00 11.00 20.00 12.00 12.00 193.50 67.50 20.75
2003.00 11.00 20.00 13.00 6.00 193.50 67.50 21.61
2003.00 11.00 20.00 13.00 9.00 193.50 67.50 21.66
2003.00 11.00 20.00 13.00 10.00 193.50 67.50 21.68
2003.00 11.00 20.00 13.00 11.00 193.50 67.50 21.69
2003.00 11.00 20.00 13.00 49.00 193.50 67.50 22.30
2003.00 11.00 20.00 13.00 50.00 193.50 67.50 22.32
2003.00 11.00 20.00 15.00 16.00 193.50 67.50 23.68
2003.00 11.00 20.00 15.00 26.00 193.50 67.50 23.84
2003.00 11.00 20.00 15.00 29.00 193.50 67.50 23.89
2003.00 11.00 20.00 15.00 38.00 193.50 67.50 0.03
2003.00 11.00 20.00 15.00 49.00 193.50 67.50 0.21
2003.00 11.00 20.00 16.00 0.00 193.50 67.50 0.38
2003.00 11.00 20.00 16.00 1.00 193.50 67.50 0.40
2003.00 11.00 20.00 16.00 26.00 193.50 67.50 0.80
2003.00 11.00 20.00 16.00 37.00 193.50 67.50 0.97
2003.00 11.00 20.00 16.00 46.00 193.50 67.50 1.11
2003.00 11.00 20.00 11.00 45.00 196.00 67.50 20.49
2003.00 11.00 20.00 11.00 53.00 196.00 67.50 20.61
2003.00 11.00 20.00 11.00 57.00 196.00 67.50 20.68
2003.00 11.00 20.00 11.00 58.00 196.00 67.50 20.69
2003.00 11.00 20.00 12.00 4.00 196.00 67.50 20.79
2003.00 11.00 20.00 12.00 7.00 196.00 67.50 20.84
2003.00 11.00 20.00 12.00 12.00 196.00 67.50 20.92
2003.00 11.00 20.00 13.00 6.00 196.00 67.50 21.78
2003.00 11.00 20.00 13.00 9.00 196.00 67.50 21.83
2003.00 11.00 20.00 13.00 10.00 196.00 67.50 21.85
2003.00 11.00 20.00 13.00 11.00 196.00 67.50 21.86
2003.00 11.00 20.00 13.00 49.00 196.00 67.50 22.47
2003.00 11.00 20.00 15.00 16.00 196.00 67.50 23.85
2003.00 11.00 20.00 15.00 19.00 196.00 67.50 23.90
2003.00 11.00 20.00 15.00 26.00 196.00 67.50 0.01
2003.00 11.00 20.00 15.00 29.00 196.00 67.50 0.06
2003.00 11.00 20.00 15.00 38.00 196.00 67.50 0.20
2003.00 11.00 20.00 15.00 49.00 196.00 67.50 0.37
2003.00 11.00 20.00 16.00 0.00 196.00 67.50 0.55
2003.00 11.00 20.00 16.00 37.00 196.00 67.50 1.14
2003.00 11.00 20.00 17.00 24.00 196.00 67.50 1.89
2003.00 11.00 20.00 11.00 44.00 198.50 67.50 20.64
2003.00 11.00 20.00 11.00 45.00 198.50 67.50 20.65
2003.00 11.00 20.00 11.00 58.00 198.50 67.50 20.86
2003.00 11.00 20.00 12.00 4.00 198.50 67.50 20.96
2003.00 11.00 20.00 12.00 7.00 198.50 67.50 21.01
2003.00 11.00 20.00 12.00 12.00 198.50 67.50 21.09
2003.00 11.00 20.00 13.00 9.00 198.50 67.50 22.00
2003.00 11.00 20.00 13.00 11.00 198.50 67.50 22.03
2003.00 11.00 20.00 13.00 23.00 198.50 67.50 22.22
2003.00 11.00 20.00 13.00 49.00 198.50 67.50 22.63
2003.00 11.00 20.00 14.00 10.00 198.50 67.50 22.97
2003.00 11.00 20.00 15.00 16.00 198.50 67.50 0.02
2003.00 11.00 20.00 15.00 19.00 198.50 67.50 0.06
2003.00 11.00 20.00 15.00 26.00 198.50 67.50 0.18
2003.00 11.00 20.00 15.00 27.00 198.50 67.50 0.19
2003.00 11.00 20.00 15.00 29.00 198.50 67.50 0.22
2003.00 11.00 20.00 16.00 37.00 198.50 67.50 1.30
2003.00 11.00 20.00 17.00 24.00 198.50 67.50 2.05
2003.00 11.00 20.00 17.00 35.00 198.50 67.50 2.23
2003.00 11.00 20.00 11.00 44.00 201.00 67.50 20.80
2003.00 11.00 20.00 12.00 4.00 201.00 67.50 21.12
2003.00 11.00 20.00 13.00 9.00 201.00 67.50 22.16
2003.00 11.00 20.00 13.00 11.00 201.00 67.50 22.19
2003.00 11.00 20.00 13.00 16.00 201.00 67.50 22.27
2003.00 11.00 20.00 13.00 23.00 201.00 67.50 22.39
2003.00 11.00 20.00 13.00 49.00 201.00 67.50 22.80
2003.00 11.00 20.00 14.00 10.00 201.00 67.50 23.13
2003.00 11.00 20.00 15.00 16.00 201.00 67.50 0.18
2003.00 11.00 20.00 15.00 19.00 201.00 67.50 0.23
2003.00 11.00 20.00 15.00 26.00 201.00 67.50 0.34
2003.00 11.00 20.00 15.00 27.00 201.00 67.50 0.36
2003.00 11.00 20.00 15.00 29.00 201.00 67.50 0.39
2003.00 11.00 20.00 16.00 37.00 201.00 67.50 1.47
2003.00 11.00 20.00 17.00 24.00 201.00 67.50 2.22
2003.00 11.00 20.00 17.00 35.00 201.00 67.50 2.39
2003.00 11.00 20.00 11.00 31.00 203.50 67.50 20.76
2003.00 11.00 20.00 11.00 44.00 203.50 67.50 20.97
2003.00 11.00 20.00 13.00 11.00 203.50 67.50 22.36
2003.00 11.00 20.00 13.00 16.00 203.50 67.50 22.44
2003.00 11.00 20.00 13.00 23.00 203.50 67.50 22.55
2003.00 11.00 20.00 13.00 49.00 203.50 67.50 22.97
2003.00 11.00 20.00 15.00 19.00 203.50 67.50 0.40
2003.00 11.00 20.00 15.00 27.00 203.50 67.50 0.52
2003.00 11.00 20.00 16.00 37.00 203.50 67.50 1.64
2003.00 11.00 20.00 16.00 41.00 203.50 67.50 1.70
2003.00 11.00 20.00 17.00 35.00 203.50 67.50 2.56
2003.00 11.00 20.00 7.00 0.00 206.00 67.50 16.38
2003.00 11.00 20.00 11.00 31.00 206.00 67.50 20.93
2003.00 11.00 20.00 13.00 11.00 206.00 67.50 22.53
2003.00 11.00 20.00 13.00 12.00 206.00 67.50 22.54
2003.00 11.00 20.00 13.00 13.00 206.00 67.50 22.56
2003.00 11.00 20.00 13.00 23.00 206.00 67.50 22.72
2003.00 11.00 20.00 13.00 31.00 206.00 67.50 22.85
2003.00 11.00 20.00 15.00 19.00 206.00 67.50 0.56
2003.00 11.00 20.00 16.00 41.00 206.00 67.50 1.87
2003.00 11.00 20.00 7.00 0.00 208.50 67.50 16.55
2003.00 11.00 20.00 11.00 31.00 208.50 67.50 21.09
2003.00 11.00 20.00 11.00 41.00 208.50 67.50 21.25
2003.00 11.00 20.00 13.00 12.00 208.50 67.50 22.71
2003.00 11.00 20.00 13.00 13.00 208.50 67.50 22.73
2003.00 11.00 20.00 13.00 23.00 208.50 67.50 22.89
2003.00 11.00 20.00 13.00 24.00 208.50 67.50 22.90
2003.00 11.00 20.00 13.00 31.00 208.50 67.50 23.01
2003.00 11.00 20.00 15.00 15.00 208.50 67.50 0.67
2003.00 11.00 20.00 15.00 19.00 208.50 67.50 0.73
2003.00 11.00 20.00 15.00 30.00 208.50 67.50 0.91
2003.00 11.00 20.00 16.00 41.00 208.50 67.50 2.03
2003.00 11.00 20.00 7.00 0.00 211.00 67.50 16.71
2003.00 11.00 20.00 11.00 30.00 211.00 67.50 21.24
2003.00 11.00 20.00 11.00 31.00 211.00 67.50 21.26
2003.00 11.00 20.00 11.00 41.00 211.00 67.50 21.42
2003.00 11.00 20.00 13.00 12.00 211.00 67.50 22.88
2003.00 11.00 20.00 13.00 13.00 211.00 67.50 22.89
2003.00 11.00 20.00 13.00 23.00 211.00 67.50 23.05
2003.00 11.00 20.00 13.00 24.00 211.00 67.50 23.07
2003.00 11.00 20.00 13.00 31.00 211.00 67.50 23.18
2003.00 11.00 20.00 13.00 32.00 211.00 67.50 23.20
2003.00 11.00 20.00 15.00 15.00 211.00 67.50 0.83
2003.00 11.00 20.00 15.00 19.00 211.00 67.50 0.90
2003.00 11.00 20.00 15.00 30.00 211.00 67.50 1.07
2003.00 11.00 20.00 15.00 55.00 211.00 67.50 1.47
2003.00 11.00 20.00 16.00 41.00 211.00 67.50 2.20
2003.00 11.00 20.00 7.00 0.00 213.50 67.50 16.88
2003.00 11.00 20.00 11.00 30.00 213.50 67.50 21.41
2003.00 11.00 20.00 12.00 10.00 213.50 67.50 22.05
2003.00 11.00 20.00 13.00 13.00 213.50 67.50 23.06
2003.00 11.00 20.00 13.00 24.00 213.50 67.50 23.23
2003.00 11.00 20.00 13.00 27.00 213.50 67.50 23.28
2003.00 11.00 20.00 13.00 31.00 213.50 67.50 23.35
2003.00 11.00 20.00 13.00 32.00 213.50 67.50 23.36
2003.00 11.00 20.00 15.00 15.00 213.50 67.50 1.00
2003.00 11.00 20.00 15.00 19.00 213.50 67.50 1.06
2003.00 11.00 20.00 15.00 30.00 213.50 67.50 1.24
2003.00 11.00 20.00 15.00 55.00 213.50 67.50 1.64
2003.00 11.00 20.00 7.00 0.00 216.00 67.50 17.05
2003.00 11.00 20.00 11.00 30.00 216.00 67.50 21.58
2003.00 11.00 20.00 12.00 10.00 216.00 67.50 22.22
2003.00 11.00 20.00 12.00 22.00 216.00 67.50 22.41
2003.00 11.00 20.00 12.00 25.00 216.00 67.50 22.46
2003.00 11.00 20.00 13.00 13.00 216.00 67.50 23.23
2003.00 11.00 20.00 13.00 24.00 216.00 67.50 23.40
2003.00 11.00 20.00 13.00 27.00 216.00 67.50 23.45
2003.00 11.00 20.00 13.00 32.00 216.00 67.50 23.53
2003.00 11.00 20.00 15.00 15.00 216.00 67.50 1.17
2003.00 11.00 20.00 15.00 19.00 216.00 67.50 1.23
2003.00 11.00 20.00 15.00 28.00 216.00 67.50 1.37
2003.00 11.00 20.00 15.00 30.00 216.00 67.50 1.41
2003.00 11.00 20.00 15.00 55.00 216.00 67.50 1.80
2003.00 11.00 20.00 17.00 0.00 216.00 67.50 2.84
2003.00 11.00 20.00 7.00 0.00 218.50 67.50 17.21
2003.00 11.00 20.00 11.00 30.00 218.50 67.50 21.74
2003.00 11.00 20.00 12.00 5.00 218.50 67.50 22.31
2003.00 11.00 20.00 12.00 22.00 218.50 67.50 22.58
2003.00 11.00 20.00 12.00 25.00 218.50 67.50 22.63
2003.00 11.00 20.00 13.00 13.00 218.50 67.50 23.39
2003.00 11.00 20.00 13.00 24.00 218.50 67.50 23.57
2003.00 11.00 20.00 13.00 27.00 218.50 67.50 23.62
2003.00 11.00 20.00 15.00 4.00 218.50 67.50 1.16
2003.00 11.00 20.00 15.00 15.00 218.50 67.50 1.33
2003.00 11.00 20.00 15.00 19.00 218.50 67.50 1.40
2003.00 11.00 20.00 15.00 28.00 218.50 67.50 1.54
2003.00 11.00 20.00 15.00 30.00 218.50 67.50 1.57
2003.00 11.00 20.00 17.00 0.00 218.50 67.50 3.00
2003.00 11.00 20.00 7.00 0.00 221.00 67.50 17.38
2003.00 11.00 20.00 10.00 27.00 221.00 67.50 20.89
2003.00 11.00 20.00 11.00 30.00 221.00 67.50 21.91
2003.00 11.00 20.00 11.00 40.00 221.00 67.50 22.07
2003.00 11.00 20.00 12.00 5.00 221.00 67.50 22.47
2003.00 11.00 20.00 12.00 22.00 221.00 67.50 22.75
2003.00 11.00 20.00 12.00 25.00 221.00 67.50 22.79
2003.00 11.00 20.00 13.00 24.00 221.00 67.50 23.73
2003.00 11.00 20.00 13.00 27.00 221.00 67.50 23.78
2003.00 11.00 20.00 15.00 4.00 221.00 67.50 1.33
2003.00 11.00 20.00 15.00 19.00 221.00 67.50 1.56
2003.00 11.00 20.00 15.00 28.00 221.00 67.50 1.71
2003.00 11.00 20.00 7.00 0.00 223.50 67.50 17.55
2003.00 11.00 20.00 10.00 27.00 223.50 67.50 21.05
2003.00 11.00 20.00 11.00 30.00 223.50 67.50 22.08
2003.00 11.00 20.00 11.00 40.00 223.50 67.50 22.24
2003.00 11.00 20.00 11.00 59.00 223.50 67.50 22.54
2003.00 11.00 20.00 12.00 22.00 223.50 67.50 22.91
2003.00 11.00 20.00 12.00 25.00 223.50 67.50 22.96
2003.00 11.00 20.00 13.00 24.00 223.50 67.50 23.90
2003.00 11.00 20.00 13.00 27.00 223.50 67.50 23.95
2003.00 11.00 20.00 15.00 4.00 223.50 67.50 1.49
2003.00 11.00 20.00 15.00 16.00 223.50 67.50 1.68
2003.00 11.00 20.00 15.00 22.00 223.50 67.50 1.78
2003.00 11.00 20.00 15.00 28.00 223.50 67.50 1.87
2003.00 11.00 20.00 7.00 0.00 226.00 67.50 17.71
2003.00 11.00 20.00 10.00 27.00 226.00 67.50 21.22
2003.00 11.00 20.00 10.00 43.00 226.00 67.50 21.48
2003.00 11.00 20.00 11.00 40.00 226.00 67.50 22.40
2003.00 11.00 20.00 11.00 59.00 226.00 67.50 22.71
2003.00 11.00 20.00 13.00 27.00 226.00 67.50 0.12
2003.00 11.00 20.00 15.00 4.00 226.00 67.50 1.66
2003.00 11.00 20.00 15.00 16.00 226.00 67.50 1.85
2003.00 11.00 20.00 15.00 22.00 226.00 67.50 1.95
2003.00 11.00 20.00 15.00 28.00 226.00 67.50 2.04
2003.00 11.00 20.00 7.00 0.00 228.50 67.50 17.88
2003.00 11.00 20.00 10.00 27.00 228.50 67.50 21.39
2003.00 11.00 20.00 10.00 43.00 228.50 67.50 21.65
2003.00 11.00 20.00 11.00 40.00 228.50 67.50 22.57
2003.00 11.00 20.00 11.00 59.00 228.50 67.50 22.88
2003.00 11.00 20.00 12.00 55.00 228.50 67.50 23.77
2003.00 11.00 20.00 15.00 4.00 228.50 67.50 1.83
