# YEAR  MONTH   DAY HOUR    MINUTE  MLON    MLAT
2003.00 11.00 20.00 12.00 51.00 158.50 57.50
2003.00 11.00 20.00 12.00 58.00 158.50 57.50
2003.00 11.00 20.00 14.00 19.00 158.50 57.50
2003.00 11.00 20.00 18.00 15.00 158.50 57.50
2003.00 11.00 20.00 18.00 19.00 158.50 57.50
2003.00 11.00 20.00 18.00 25.00 158.50 57.50
2003.00 11.00 20.00 18.00 46.00 158.50 57.50
2003.00 11.00 20.00 18.00 51.00 158.50 57.50
2003.00 11.00 20.00 18.00 54.00 158.50 57.50
2003.00 11.00 20.00 19.00 5.00 158.50 57.50
2003.00 11.00 20.00 19.00 6.00 158.50 57.50
2003.00 11.00 20.00 19.00 9.00 158.50 57.50
2003.00 11.00 20.00 19.00 10.00 158.50 57.50
2003.00 11.00 20.00 19.00 24.00 158.50 57.50
2003.00 11.00 20.00 19.00 33.00 158.50 57.50
2003.00 11.00 20.00 19.00 34.00 158.50 57.50
2003.00 11.00 20.00 19.00 36.00 158.50 57.50
2003.00 11.00 20.00 19.00 40.00 158.50 57.50
2003.00 11.00 20.00 19.00 44.00 158.50 57.50
2003.00 11.00 20.00 20.00 20.00 158.50 57.50
2003.00 11.00 20.00 12.00 51.00 161.00 57.50
2003.00 11.00 20.00 12.00 58.00 161.00 57.50
2003.00 11.00 20.00 18.00 15.00 161.00 57.50
2003.00 11.00 20.00 18.00 19.00 161.00 57.50
2003.00 11.00 20.00 18.00 20.00 161.00 57.50
2003.00 11.00 20.00 18.00 25.00 161.00 57.50
2003.00 11.00 20.00 18.00 43.00 161.00 57.50
2003.00 11.00 20.00 18.00 46.00 161.00 57.50
2003.00 11.00 20.00 18.00 51.00 161.00 57.50
2003.00 11.00 20.00 19.00 6.00 161.00 57.50
2003.00 11.00 20.00 19.00 10.00 161.00 57.50
2003.00 11.00 20.00 19.00 12.00 161.00 57.50
2003.00 11.00 20.00 19.00 13.00 161.00 57.50
2003.00 11.00 20.00 19.00 14.00 161.00 57.50
2003.00 11.00 20.00 19.00 24.00 161.00 57.50
2003.00 11.00 20.00 19.00 30.00 161.00 57.50
2003.00 11.00 20.00 19.00 33.00 161.00 57.50
2003.00 11.00 20.00 19.00 35.00 161.00 57.50
2003.00 11.00 20.00 19.00 36.00 161.00 57.50
2003.00 11.00 20.00 19.00 40.00 161.00 57.50
2003.00 11.00 20.00 12.00 51.00 163.50 57.50
2003.00 11.00 20.00 12.00 55.00 163.50 57.50
2003.00 11.00 20.00 12.00 58.00 163.50 57.50
2003.00 11.00 20.00 18.00 14.00 163.50 57.50
2003.00 11.00 20.00 18.00 15.00 163.50 57.50
2003.00 11.00 20.00 18.00 20.00 163.50 57.50
2003.00 11.00 20.00 18.00 25.00 163.50 57.50
2003.00 11.00 20.00 18.00 46.00 163.50 57.50
2003.00 11.00 20.00 18.00 51.00 163.50 57.50
2003.00 11.00 20.00 19.00 0.00 163.50 57.50
2003.00 11.00 20.00 19.00 10.00 163.50 57.50
2003.00 11.00 20.00 19.00 12.00 163.50 57.50
2003.00 11.00 20.00 19.00 13.00 163.50 57.50
2003.00 11.00 20.00 19.00 14.00 163.50 57.50
2003.00 11.00 20.00 19.00 15.00 163.50 57.50
2003.00 11.00 20.00 19.00 18.00 163.50 57.50
2003.00 11.00 20.00 19.00 24.00 163.50 57.50
2003.00 11.00 20.00 19.00 28.00 163.50 57.50
2003.00 11.00 20.00 19.00 30.00 163.50 57.50
2003.00 11.00 20.00 19.00 36.00 163.50 57.50
2003.00 11.00 20.00 19.00 38.00 163.50 57.50
2003.00 11.00 20.00 12.00 55.00 166.00 57.50
2003.00 11.00 20.00 12.00 58.00 166.00 57.50
2003.00 11.00 20.00 13.00 31.00 166.00 57.50
2003.00 11.00 20.00 15.00 43.00 166.00 57.50
2003.00 11.00 20.00 17.00 28.00 166.00 57.50
2003.00 11.00 20.00 17.00 48.00 166.00 57.50
2003.00 11.00 20.00 18.00 12.00 166.00 57.50
2003.00 11.00 20.00 18.00 15.00 166.00 57.50
2003.00 11.00 20.00 18.00 35.00 166.00 57.50
2003.00 11.00 20.00 18.00 51.00 166.00 57.50
2003.00 11.00 20.00 19.00 9.00 166.00 57.50
2003.00 11.00 20.00 19.00 10.00 166.00 57.50
2003.00 11.00 20.00 19.00 13.00 166.00 57.50
2003.00 11.00 20.00 19.00 15.00 166.00 57.50
2003.00 11.00 20.00 19.00 18.00 166.00 57.50
2003.00 11.00 20.00 19.00 28.00 166.00 57.50
2003.00 11.00 20.00 19.00 29.00 166.00 57.50
2003.00 11.00 20.00 19.00 30.00 166.00 57.50
2003.00 11.00 20.00 19.00 32.00 166.00 57.50
2003.00 11.00 20.00 19.00 34.00 166.00 57.50
2003.00 11.00 20.00 19.00 38.00 166.00 57.50
2003.00 11.00 20.00 19.00 53.00 166.00 57.50
2003.00 11.00 20.00 12.00 41.00 168.50 57.50
2003.00 11.00 20.00 12.00 59.00 168.50 57.50
2003.00 11.00 20.00 14.00 44.00 168.50 57.50
2003.00 11.00 20.00 17.00 28.00 168.50 57.50
2003.00 11.00 20.00 17.00 48.00 168.50 57.50
2003.00 11.00 20.00 18.00 10.00 168.50 57.50
2003.00 11.00 20.00 18.00 11.00 168.50 57.50
2003.00 11.00 20.00 18.00 35.00 168.50 57.50
2003.00 11.00 20.00 18.00 45.00 168.50 57.50
2003.00 11.00 20.00 19.00 10.00 168.50 57.50
2003.00 11.00 20.00 19.00 13.00 168.50 57.50
2003.00 11.00 20.00 19.00 18.00 168.50 57.50
2003.00 11.00 20.00 19.00 24.00 168.50 57.50
2003.00 11.00 20.00 19.00 30.00 168.50 57.50
2003.00 11.00 20.00 19.00 32.00 168.50 57.50
2003.00 11.00 20.00 19.00 33.00 168.50 57.50
2003.00 11.00 20.00 19.00 34.00 168.50 57.50
2003.00 11.00 20.00 19.00 38.00 168.50 57.50
2003.00 11.00 20.00 19.00 39.00 168.50 57.50
2003.00 11.00 20.00 19.00 40.00 168.50 57.50
2003.00 11.00 20.00 19.00 53.00 168.50 57.50
2003.00 11.00 20.00 12.00 41.00 171.00 57.50
2003.00 11.00 20.00 12.00 53.00 171.00 57.50
2003.00 11.00 20.00 15.00 12.00 171.00 57.50
2003.00 11.00 20.00 16.00 32.00 171.00 57.50
2003.00 11.00 20.00 16.00 47.00 171.00 57.50
2003.00 11.00 20.00 16.00 48.00 171.00 57.50
2003.00 11.00 20.00 16.00 51.00 171.00 57.50
2003.00 11.00 20.00 17.00 4.00 171.00 57.50
2003.00 11.00 20.00 17.00 26.00 171.00 57.50
2003.00 11.00 20.00 17.00 27.00 171.00 57.50
2003.00 11.00 20.00 17.00 28.00 171.00 57.50
2003.00 11.00 20.00 17.00 33.00 171.00 57.50
2003.00 11.00 20.00 17.00 36.00 171.00 57.50
2003.00 11.00 20.00 17.00 42.00 171.00 57.50
2003.00 11.00 20.00 17.00 48.00 171.00 57.50
2003.00 11.00 20.00 17.00 50.00 171.00 57.50
2003.00 11.00 20.00 17.00 51.00 171.00 57.50
2003.00 11.00 20.00 18.00 7.00 171.00 57.50
2003.00 11.00 20.00 18.00 10.00 171.00 57.50
2003.00 11.00 20.00 18.00 11.00 171.00 57.50
2003.00 11.00 20.00 18.00 35.00 171.00 57.50
2003.00 11.00 20.00 18.00 45.00 171.00 57.50
2003.00 11.00 20.00 18.00 56.00 171.00 57.50
2003.00 11.00 20.00 19.00 10.00 171.00 57.50
2003.00 11.00 20.00 19.00 13.00 171.00 57.50
2003.00 11.00 20.00 19.00 24.00 171.00 57.50
2003.00 11.00 20.00 19.00 30.00 171.00 57.50
2003.00 11.00 20.00 19.00 32.00 171.00 57.50
2003.00 11.00 20.00 19.00 33.00 171.00 57.50
2003.00 11.00 20.00 19.00 34.00 171.00 57.50
2003.00 11.00 20.00 19.00 38.00 171.00 57.50
2003.00 11.00 20.00 19.00 39.00 171.00 57.50
2003.00 11.00 20.00 19.00 40.00 171.00 57.50
2003.00 11.00 20.00 19.00 49.00 171.00 57.50
2003.00 11.00 20.00 19.00 52.00 171.00 57.50
2003.00 11.00 20.00 19.00 53.00 171.00 57.50
2003.00 11.00 20.00 7.00 0.00 173.50 57.50
2003.00 11.00 20.00 12.00 41.00 173.50 57.50
2003.00 11.00 20.00 15.00 12.00 173.50 57.50
2003.00 11.00 20.00 15.00 55.00 173.50 57.50
2003.00 11.00 20.00 16.00 32.00 173.50 57.50
2003.00 11.00 20.00 16.00 51.00 173.50 57.50
2003.00 11.00 20.00 17.00 23.00 173.50 57.50
2003.00 11.00 20.00 17.00 26.00 173.50 57.50
2003.00 11.00 20.00 17.00 33.00 173.50 57.50
2003.00 11.00 20.00 17.00 35.00 173.50 57.50
2003.00 11.00 20.00 17.00 42.00 173.50 57.50
2003.00 11.00 20.00 17.00 50.00 173.50 57.50
2003.00 11.00 20.00 17.00 51.00 173.50 57.50
2003.00 11.00 20.00 18.00 6.00 173.50 57.50
2003.00 11.00 20.00 18.00 7.00 173.50 57.50
2003.00 11.00 20.00 18.00 10.00 173.50 57.50
2003.00 11.00 20.00 18.00 11.00 173.50 57.50
2003.00 11.00 20.00 18.00 20.00 173.50 57.50
2003.00 11.00 20.00 18.00 35.00 173.50 57.50
2003.00 11.00 20.00 18.00 39.00 173.50 57.50
2003.00 11.00 20.00 18.00 56.00 173.50 57.50
2003.00 11.00 20.00 19.00 10.00 173.50 57.50
2003.00 11.00 20.00 19.00 23.00 173.50 57.50
2003.00 11.00 20.00 19.00 24.00 173.50 57.50
2003.00 11.00 20.00 19.00 32.00 173.50 57.50
2003.00 11.00 20.00 19.00 33.00 173.50 57.50
2003.00 11.00 20.00 19.00 34.00 173.50 57.50
2003.00 11.00 20.00 19.00 38.00 173.50 57.50
2003.00 11.00 20.00 19.00 39.00 173.50 57.50
2003.00 11.00 20.00 19.00 40.00 173.50 57.50
2003.00 11.00 20.00 19.00 41.00 173.50 57.50
2003.00 11.00 20.00 19.00 50.00 173.50 57.50
2003.00 11.00 20.00 7.00 0.00 176.00 57.50
2003.00 11.00 20.00 14.00 52.00 176.00 57.50
2003.00 11.00 20.00 15.00 12.00 176.00 57.50
2003.00 11.00 20.00 15.00 55.00 176.00 57.50
2003.00 11.00 20.00 16.00 35.00 176.00 57.50
2003.00 11.00 20.00 17.00 23.00 176.00 57.50
2003.00 11.00 20.00 17.00 26.00 176.00 57.50
2003.00 11.00 20.00 17.00 40.00 176.00 57.50
2003.00 11.00 20.00 17.00 49.00 176.00 57.50
2003.00 11.00 20.00 17.00 51.00 176.00 57.50
2003.00 11.00 20.00 18.00 6.00 176.00 57.50
2003.00 11.00 20.00 18.00 10.00 176.00 57.50
2003.00 11.00 20.00 18.00 11.00 176.00 57.50
2003.00 11.00 20.00 18.00 15.00 176.00 57.50
2003.00 11.00 20.00 18.00 21.00 176.00 57.50
2003.00 11.00 20.00 18.00 35.00 176.00 57.50
2003.00 11.00 20.00 18.00 38.00 176.00 57.50
2003.00 11.00 20.00 18.00 39.00 176.00 57.50
2003.00 11.00 20.00 18.00 56.00 176.00 57.50
2003.00 11.00 20.00 18.00 58.00 176.00 57.50
2003.00 11.00 20.00 19.00 10.00 176.00 57.50
2003.00 11.00 20.00 19.00 23.00 176.00 57.50
2003.00 11.00 20.00 19.00 24.00 176.00 57.50
2003.00 11.00 20.00 19.00 28.00 176.00 57.50
2003.00 11.00 20.00 19.00 32.00 176.00 57.50
2003.00 11.00 20.00 19.00 33.00 176.00 57.50
2003.00 11.00 20.00 19.00 36.00 176.00 57.50
2003.00 11.00 20.00 19.00 38.00 176.00 57.50
2003.00 11.00 20.00 19.00 39.00 176.00 57.50
2003.00 11.00 20.00 19.00 40.00 176.00 57.50
2003.00 11.00 20.00 19.00 41.00 176.00 57.50
2003.00 11.00 20.00 19.00 50.00 176.00 57.50
2003.00 11.00 20.00 7.00 0.00 178.50 57.50
2003.00 11.00 20.00 14.00 52.00 178.50 57.50
2003.00 11.00 20.00 15.00 13.00 178.50 57.50
2003.00 11.00 20.00 16.00 34.00 178.50 57.50
2003.00 11.00 20.00 16.00 35.00 178.50 57.50
2003.00 11.00 20.00 17.00 32.00 178.50 57.50
2003.00 11.00 20.00 18.00 11.00 178.50 57.50
2003.00 11.00 20.00 18.00 15.00 178.50 57.50
2003.00 11.00 20.00 18.00 21.00 178.50 57.50
2003.00 11.00 20.00 18.00 35.00 178.50 57.50
2003.00 11.00 20.00 18.00 38.00 178.50 57.50
2003.00 11.00 20.00 18.00 39.00 178.50 57.50
2003.00 11.00 20.00 19.00 1.00 178.50 57.50
2003.00 11.00 20.00 19.00 10.00 178.50 57.50
2003.00 11.00 20.00 19.00 12.00 178.50 57.50
2003.00 11.00 20.00 19.00 19.00 178.50 57.50
2003.00 11.00 20.00 19.00 21.00 178.50 57.50
2003.00 11.00 20.00 19.00 32.00 178.50 57.50
2003.00 11.00 20.00 19.00 38.00 178.50 57.50
2003.00 11.00 20.00 19.00 39.00 178.50 57.50
2003.00 11.00 20.00 19.00 41.00 178.50 57.50
2003.00 11.00 20.00 19.00 48.00 178.50 57.50
2003.00 11.00 20.00 19.00 50.00 178.50 57.50
2003.00 11.00 20.00 7.00 0.00 181.00 57.50
2003.00 11.00 20.00 15.00 2.00 181.00 57.50
2003.00 11.00 20.00 15.00 13.00 181.00 57.50
2003.00 11.00 20.00 16.00 43.00 181.00 57.50
2003.00 11.00 20.00 18.00 15.00 181.00 57.50
2003.00 11.00 20.00 18.00 21.00 181.00 57.50
2003.00 11.00 20.00 18.00 25.00 181.00 57.50
2003.00 11.00 20.00 18.00 35.00 181.00 57.50
2003.00 11.00 20.00 18.00 38.00 181.00 57.50
2003.00 11.00 20.00 19.00 0.00 181.00 57.50
2003.00 11.00 20.00 19.00 12.00 181.00 57.50
2003.00 11.00 20.00 19.00 19.00 181.00 57.50
2003.00 11.00 20.00 19.00 21.00 181.00 57.50
2003.00 11.00 20.00 19.00 38.00 181.00 57.50
2003.00 11.00 20.00 19.00 41.00 181.00 57.50
2003.00 11.00 20.00 7.00 0.00 183.50 57.50
2003.00 11.00 20.00 13.00 41.00 183.50 57.50
2003.00 11.00 20.00 15.00 2.00 183.50 57.50
2003.00 11.00 20.00 15.00 13.00 183.50 57.50
2003.00 11.00 20.00 16.00 43.00 183.50 57.50
2003.00 11.00 20.00 16.00 55.00 183.50 57.50
2003.00 11.00 20.00 16.00 56.00 183.50 57.50
2003.00 11.00 20.00 17.00 17.00 183.50 57.50
2003.00 11.00 20.00 18.00 15.00 183.50 57.50
2003.00 11.00 20.00 18.00 21.00 183.50 57.50
2003.00 11.00 20.00 18.00 22.00 183.50 57.50
2003.00 11.00 20.00 19.00 0.00 183.50 57.50
2003.00 11.00 20.00 19.00 12.00 183.50 57.50
2003.00 11.00 20.00 19.00 19.00 183.50 57.50
2003.00 11.00 20.00 19.00 21.00 183.50 57.50
2003.00 11.00 20.00 19.00 41.00 183.50 57.50
2003.00 11.00 20.00 7.00 0.00 186.00 57.50
2003.00 11.00 20.00 13.00 41.00 186.00 57.50
2003.00 11.00 20.00 15.00 2.00 186.00 57.50
2003.00 11.00 20.00 15.00 13.00 186.00 57.50
2003.00 11.00 20.00 16.00 37.00 186.00 57.50
2003.00 11.00 20.00 16.00 40.00 186.00 57.50
2003.00 11.00 20.00 16.00 55.00 186.00 57.50
2003.00 11.00 20.00 16.00 56.00 186.00 57.50
2003.00 11.00 20.00 17.00 17.00 186.00 57.50
2003.00 11.00 20.00 17.00 20.00 186.00 57.50
2003.00 11.00 20.00 17.00 37.00 186.00 57.50
2003.00 11.00 20.00 17.00 40.00 186.00 57.50
2003.00 11.00 20.00 18.00 12.00 186.00 57.50
2003.00 11.00 20.00 18.00 22.00 186.00 57.50
2003.00 11.00 20.00 18.00 29.00 186.00 57.50
2003.00 11.00 20.00 7.00 0.00 188.50 57.50
2003.00 11.00 20.00 13.00 41.00 188.50 57.50
2003.00 11.00 20.00 16.00 26.00 188.50 57.50
2003.00 11.00 20.00 16.00 37.00 188.50 57.50
2003.00 11.00 20.00 16.00 56.00 188.50 57.50
2003.00 11.00 20.00 17.00 18.00 188.50 57.50
2003.00 11.00 20.00 17.00 20.00 188.50 57.50
2003.00 11.00 20.00 17.00 37.00 188.50 57.50
2003.00 11.00 20.00 17.00 40.00 188.50 57.50
2003.00 11.00 20.00 18.00 29.00 188.50 57.50
2003.00 11.00 20.00 18.00 33.00 188.50 57.50
2003.00 11.00 20.00 18.00 48.00 188.50 57.50
2003.00 11.00 20.00 7.00 0.00 191.00 57.50
2003.00 11.00 20.00 13.00 41.00 191.00 57.50
2003.00 11.00 20.00 15.00 20.00 191.00 57.50
2003.00 11.00 20.00 16.00 1.00 191.00 57.50
2003.00 11.00 20.00 16.00 26.00 191.00 57.50
2003.00 11.00 20.00 16.00 28.00 191.00 57.50
2003.00 11.00 20.00 16.00 37.00 191.00 57.50
2003.00 11.00 20.00 16.00 56.00 191.00 57.50
2003.00 11.00 20.00 17.00 37.00 191.00 57.50
2003.00 11.00 20.00 17.00 40.00 191.00 57.50
2003.00 11.00 20.00 17.00 41.00 191.00 57.50
2003.00 11.00 20.00 18.00 13.00 191.00 57.50
2003.00 11.00 20.00 18.00 29.00 191.00 57.50
2003.00 11.00 20.00 18.00 33.00 191.00 57.50
2003.00 11.00 20.00 18.00 48.00 191.00 57.50
2003.00 11.00 20.00 7.00 0.00 193.50 57.50
2003.00 11.00 20.00 13.00 41.00 193.50 57.50
2003.00 11.00 20.00 16.00 1.00 193.50 57.50
2003.00 11.00 20.00 16.00 26.00 193.50 57.50
2003.00 11.00 20.00 16.00 37.00 193.50 57.50
2003.00 11.00 20.00 16.00 56.00 193.50 57.50
2003.00 11.00 20.00 18.00 29.00 193.50 57.50
2003.00 11.00 20.00 18.00 33.00 193.50 57.50
2003.00 11.00 20.00 7.00 0.00 196.00 57.50
2003.00 11.00 20.00 13.00 13.00 196.00 57.50
2003.00 11.00 20.00 16.00 20.00 196.00 57.50
2003.00 11.00 20.00 16.00 36.00 196.00 57.50
2003.00 11.00 20.00 16.00 37.00 196.00 57.50
2003.00 11.00 20.00 18.00 4.00 196.00 57.50
2003.00 11.00 20.00 18.00 29.00 196.00 57.50
2003.00 11.00 20.00 18.00 33.00 196.00 57.50
2003.00 11.00 20.00 7.00 0.00 198.50 57.50
2003.00 11.00 20.00 13.00 13.00 198.50 57.50
2003.00 11.00 20.00 16.00 20.00 198.50 57.50
2003.00 11.00 20.00 16.00 36.00 198.50 57.50
2003.00 11.00 20.00 16.00 37.00 198.50 57.50
2003.00 11.00 20.00 18.00 4.00 198.50 57.50
2003.00 11.00 20.00 18.00 11.00 198.50 57.50
2003.00 11.00 20.00 18.00 29.00 198.50 57.50
2003.00 11.00 20.00 18.00 33.00 198.50 57.50
2003.00 11.00 20.00 7.00 0.00 201.00 57.50
2003.00 11.00 20.00 13.00 11.00 201.00 57.50
2003.00 11.00 20.00 16.00 36.00 201.00 57.50
2003.00 11.00 20.00 16.00 37.00 201.00 57.50
2003.00 11.00 20.00 18.00 3.00 201.00 57.50
2003.00 11.00 20.00 18.00 4.00 201.00 57.50
2003.00 11.00 20.00 18.00 11.00 201.00 57.50
2003.00 11.00 20.00 18.00 33.00 201.00 57.50
2003.00 11.00 20.00 13.00 11.00 203.50 57.50
2003.00 11.00 20.00 16.00 36.00 203.50 57.50
2003.00 11.00 20.00 16.00 37.00 203.50 57.50
2003.00 11.00 20.00 17.00 37.00 203.50 57.50
2003.00 11.00 20.00 18.00 4.00 203.50 57.50
2003.00 11.00 20.00 18.00 33.00 203.50 57.50
2003.00 11.00 20.00 13.00 11.00 206.00 57.50
2003.00 11.00 20.00 16.00 17.00 206.00 57.50
2003.00 11.00 20.00 18.00 33.00 206.00 57.50
2003.00 11.00 20.00 13.00 11.00 208.50 57.50
2003.00 11.00 20.00 16.00 17.00 208.50 57.50
2003.00 11.00 20.00 11.00 56.00 211.00 57.50
2003.00 11.00 20.00 11.00 41.00 213.50 57.50
2003.00 11.00 20.00 11.00 56.00 213.50 57.50
2003.00 11.00 20.00 11.00 41.00 216.00 57.50
2003.00 11.00 20.00 15.00 2.00 216.00 57.50
2003.00 11.00 20.00 13.00 14.00 221.00 57.50
2003.00 11.00 20.00 15.00 34.00 223.50 57.50
2003.00 11.00 20.00 12.00 43.00 226.00 57.50
2003.00 11.00 20.00 12.00 45.00 226.00 57.50
2003.00 11.00 20.00 15.00 34.00 226.00 57.50
2003.00 11.00 20.00 12.00 43.00 228.50 57.50
2003.00 11.00 20.00 12.00 45.00 228.50 57.50
2003.00 11.00 20.00 9.00 33.00 231.00 57.50
2003.00 11.00 20.00 15.00 30.00 231.00 57.50
2003.00 11.00 20.00 9.00 33.00 233.50 57.50
2003.00 11.00 20.00 15.00 31.00 233.50 57.50
2003.00 11.00 20.00 9.00 33.00 236.00 57.50
2003.00 11.00 20.00 9.00 34.00 236.00 57.50
2003.00 11.00 20.00 14.00 18.00 236.00 57.50
2003.00 11.00 20.00 15.00 31.00 236.00 57.50
2003.00 11.00 20.00 9.00 29.00 238.50 57.50
2003.00 11.00 20.00 9.00 30.00 238.50 57.50
2003.00 11.00 20.00 9.00 34.00 238.50 57.50
2003.00 11.00 20.00 15.00 20.00 238.50 57.50
2003.00 11.00 20.00 9.00 28.00 241.00 57.50
2003.00 11.00 20.00 9.00 29.00 241.00 57.50
2003.00 11.00 20.00 9.00 30.00 241.00 57.50
2003.00 11.00 20.00 9.00 55.00 241.00 57.50
2003.00 11.00 20.00 15.00 20.00 241.00 57.50
2003.00 11.00 20.00 9.00 29.00 243.50 57.50
2003.00 11.00 20.00 9.00 30.00 243.50 57.50
2003.00 11.00 20.00 16.00 57.00 256.00 57.50
2003.00 11.00 20.00 16.00 57.00 258.50 57.50
2003.00 11.00 20.00 16.00 57.00 261.00 57.50
2003.00 11.00 20.00 16.00 57.00 263.50 57.50
2003.00 11.00 20.00 16.00 57.00 266.00 57.50
2003.00 11.00 20.00 7.00 0.00 278.50 57.50
2003.00 11.00 20.00 7.00 0.00 281.00 57.50
2003.00 11.00 20.00 9.00 30.00 281.00 57.50
2003.00 11.00 20.00 15.00 19.00 281.00 57.50
2003.00 11.00 20.00 7.00 0.00 283.50 57.50
2003.00 11.00 20.00 9.00 30.00 283.50 57.50
2003.00 11.00 20.00 15.00 19.00 283.50 57.50
2003.00 11.00 20.00 7.00 0.00 286.00 57.50
2003.00 11.00 20.00 9.00 30.00 286.00 57.50
2003.00 11.00 20.00 14.00 16.00 291.00 57.50
2003.00 11.00 20.00 14.00 16.00 293.50 57.50
2003.00 11.00 20.00 14.00 16.00 296.00 57.50
2003.00 11.00 20.00 13.00 5.00 301.00 57.50
2003.00 11.00 20.00 13.00 5.00 303.50 57.50
2003.00 11.00 20.00 16.00 28.00 98.50 60.00
2003.00 11.00 20.00 16.00 28.00 101.00 60.00
2003.00 11.00 20.00 16.00 28.00 103.50 60.00
2003.00 11.00 20.00 18.00 40.00 103.50 60.00
2003.00 11.00 20.00 15.00 32.00 106.00 60.00
2003.00 11.00 20.00 16.00 28.00 106.00 60.00
2003.00 11.00 20.00 18.00 40.00 106.00 60.00
2003.00 11.00 20.00 19.00 5.00 106.00 60.00
2003.00 11.00 20.00 15.00 32.00 108.50 60.00
2003.00 11.00 20.00 16.00 28.00 108.50 60.00
2003.00 11.00 20.00 18.00 19.00 108.50 60.00
2003.00 11.00 20.00 15.00 27.00 111.00 60.00
2003.00 11.00 20.00 18.00 19.00 111.00 60.00
2003.00 11.00 20.00 15.00 27.00 113.50 60.00
2003.00 11.00 20.00 18.00 43.00 113.50 60.00
2003.00 11.00 20.00 15.00 22.00 116.00 60.00
2003.00 11.00 20.00 18.00 43.00 116.00 60.00
2003.00 11.00 20.00 14.00 19.00 118.50 60.00
2003.00 11.00 20.00 15.00 22.00 118.50 60.00
2003.00 11.00 20.00 14.00 19.00 121.00 60.00
2003.00 11.00 20.00 15.00 22.00 121.00 60.00
2003.00 11.00 20.00 16.00 37.00 121.00 60.00
2003.00 11.00 20.00 17.00 3.00 121.00 60.00
2003.00 11.00 20.00 14.00 11.00 123.50 60.00
2003.00 11.00 20.00 14.00 19.00 123.50 60.00
2003.00 11.00 20.00 15.00 10.00 123.50 60.00
2003.00 11.00 20.00 15.00 22.00 123.50 60.00
2003.00 11.00 20.00 15.00 27.00 123.50 60.00
2003.00 11.00 20.00 16.00 37.00 123.50 60.00
2003.00 11.00 20.00 17.00 3.00 123.50 60.00
2003.00 11.00 20.00 14.00 11.00 126.00 60.00
2003.00 11.00 20.00 14.00 19.00 126.00 60.00
2003.00 11.00 20.00 15.00 22.00 126.00 60.00
2003.00 11.00 20.00 15.00 27.00 126.00 60.00
2003.00 11.00 20.00 16.00 37.00 126.00 60.00
2003.00 11.00 20.00 17.00 0.00 126.00 60.00
2003.00 11.00 20.00 17.00 3.00 126.00 60.00
2003.00 11.00 20.00 20.00 21.00 126.00 60.00
2003.00 11.00 20.00 14.00 11.00 128.50 60.00
2003.00 11.00 20.00 14.00 19.00 128.50 60.00
2003.00 11.00 20.00 15.00 22.00 128.50 60.00
2003.00 11.00 20.00 15.00 27.00 128.50 60.00
2003.00 11.00 20.00 15.00 45.00 128.50 60.00
2003.00 11.00 20.00 16.00 37.00 128.50 60.00
2003.00 11.00 20.00 17.00 0.00 128.50 60.00
2003.00 11.00 20.00 17.00 3.00 128.50 60.00
2003.00 11.00 20.00 17.00 49.00 128.50 60.00
2003.00 11.00 20.00 20.00 18.00 128.50 60.00
2003.00 11.00 20.00 20.00 39.00 128.50 60.00
2003.00 11.00 20.00 14.00 11.00 131.00 60.00
2003.00 11.00 20.00 14.00 19.00 131.00 60.00
2003.00 11.00 20.00 14.00 50.00 131.00 60.00
2003.00 11.00 20.00 15.00 22.00 131.00 60.00
2003.00 11.00 20.00 15.00 27.00 131.00 60.00
2003.00 11.00 20.00 16.00 37.00 131.00 60.00
2003.00 11.00 20.00 16.00 39.00 131.00 60.00
2003.00 11.00 20.00 16.00 51.00 131.00 60.00
2003.00 11.00 20.00 16.00 58.00 131.00 60.00
2003.00 11.00 20.00 16.00 59.00 131.00 60.00
2003.00 11.00 20.00 17.00 3.00 131.00 60.00
2003.00 11.00 20.00 17.00 15.00 131.00 60.00
2003.00 11.00 20.00 17.00 27.00 131.00 60.00
2003.00 11.00 20.00 17.00 40.00 131.00 60.00
2003.00 11.00 20.00 17.00 42.00 131.00 60.00
2003.00 11.00 20.00 17.00 49.00 131.00 60.00
2003.00 11.00 20.00 17.00 52.00 131.00 60.00
2003.00 11.00 20.00 19.00 44.00 131.00 60.00
2003.00 11.00 20.00 20.00 18.00 131.00 60.00
2003.00 11.00 20.00 14.00 11.00 133.50 60.00
2003.00 11.00 20.00 14.00 19.00 133.50 60.00
2003.00 11.00 20.00 14.00 50.00 133.50 60.00
2003.00 11.00 20.00 16.00 29.00 133.50 60.00
2003.00 11.00 20.00 16.00 37.00 133.50 60.00
2003.00 11.00 20.00 16.00 51.00 133.50 60.00
2003.00 11.00 20.00 16.00 59.00 133.50 60.00
2003.00 11.00 20.00 17.00 3.00 133.50 60.00
2003.00 11.00 20.00 17.00 15.00 133.50 60.00
2003.00 11.00 20.00 17.00 27.00 133.50 60.00
2003.00 11.00 20.00 17.00 40.00 133.50 60.00
2003.00 11.00 20.00 17.00 42.00 133.50 60.00
2003.00 11.00 20.00 19.00 44.00 133.50 60.00
2003.00 11.00 20.00 20.00 18.00 133.50 60.00
2003.00 11.00 20.00 20.00 23.00 133.50 60.00
2003.00 11.00 20.00 20.00 25.00 133.50 60.00
2003.00 11.00 20.00 20.00 32.00 133.50 60.00
2003.00 11.00 20.00 14.00 11.00 136.00 60.00
2003.00 11.00 20.00 14.00 19.00 136.00 60.00
